time;number;CO;CO2;NH3;NO;NO2;O3;PM10;PM2.5;SO2;airpressure;humidity;temperature;winddirection;windspeed;
2022-03-26T10:19:00Z;7;296.01;740.93;0.07;3.98;1.89;64.64;65.52;40.42;0.20;1032.70;48.90;16.20;41.00;0.20;
2022-03-26T10:20:00Z;7;290.31;746.09;0.07;4.56;;67.26;66.51;42.05;0.20;1032.70;47.20;16.40;61.00;0.40;
2022-03-26T10:21:00Z;7;286.31;742.31;0.07;5.71;;71.40;65.52;40.42;0.20;1032.70;48.10;16.40;21.00;0.10;
2022-03-26T10:22:00Z;7;287.64;746.09;0.34;5.71;;74.16;61.53;38.79;0.20;1032.70;48.40;16.40;350.00;0.10;
2022-03-26T10:23:00Z;7;286.13;740.16;0.14;3.99;;75.46;66.51;42.05;0.20;1032.70;48.20;16.50;27.00;0.10;
2022-03-26T10:24:00Z;7;322.09;734.43;0.20;2.26;;78.20;58.53;37.17;0.20;1032.60;45.80;16.50;82.00;0.40;
2022-03-26T10:25:00Z;7;329.76;743.43;0.34;2.84;;78.07;54.54;35.54;0.20;1032.70;46.30;16.70;73.00;0.30;
2022-03-26T10:26:00Z;7;312.32;745.17;0.14;2.84;;78.03;56.54;35.54;0.20;1032.50;47.00;16.70;49.00;0.30;
2022-03-26T10:27:00Z;7;296.38;743.36;0.20;1.11;;78.05;63.52;38.79;0.20;1032.60;47.70;16.70;75.00;0.30;
2022-03-26T10:28:00Z;7;284.03;739.07;0.61;2.27;;77.89;54.54;34.72;0.20;1032.60;44.10;16.90;83.00;0.30;
2022-03-26T10:29:00Z;7;276.03;733.42;0.68;4.00;;76.52;58.53;37.17;0.20;1032.60;43.30;16.90;109.00;0.50;
2022-03-26T10:30:00Z;7;268.09;746.69;0.54;3.42;;75.16;57.54;37.98;0.20;1032.70;44.40;16.90;90.00;0.30;
2022-03-26T10:31:00Z;7;264.10;742.91;0.61;2.85;;75.16;53.54;34.72;0.20;1032.70;46.40;16.90;65.00;0.20;
2022-03-26T10:32:00Z;7;265.21;731.28;1.22;3.43;;73.68;56.54;36.35;0.20;1032.60;44.60;17.00;30.00;0.20;
2022-03-26T10:33:00Z;7;263.53;730.77;1.56;2.86;;70.78;60.53;37.17;0.20;1032.60;44.70;17.20;322.00;0.20;
2022-03-26T10:34:00Z;7;259.15;735.85;1.49;2.87;;69.24;60.53;38.79;0.20;1032.50;45.30;17.40;18.00;0.20;
2022-03-26T10:35:00Z;7;274.93;739.36;1.69;2.30;;69.16;53.54;34.72;0.40;1032.50;44.30;17.50;72.00;0.20;
2022-03-26T10:36:00Z;7;282.91;743.12;2.17;1.72;;69.16;52.55;33.91;0.40;1032.50;43.10;17.50;80.00;0.30;
2022-03-26T10:37:00Z;7;278.52;735.02;1.96;2.30;;67.62;52.55;33.91;0.40;1032.40;44.00;17.70;68.00;0.30;
2022-03-26T10:38:00Z;7;271.93;744.49;1.96;2.30;;64.89;52.55;34.72;0.40;1032.50;43.00;17.70;56.00;0.20;
2022-03-26T10:39:00Z;7;267.60;747.73;2.10;2.89;;62.00;59.53;37.98;0.39;1032.50;43.10;17.90;20.00;0.10;
2022-03-26T10:40:00Z;7;262.29;738.34;2.03;2.31;;60.63;57.54;36.35;0.39;1032.50;43.30;17.90;66.00;0.20;
2022-03-26T10:41:00Z;7;258.14;736.21;2.30;1.74;;59.19;59.53;37.17;0.39;1032.50;43.40;18.00;40.00;0.10;
2022-03-26T10:42:00Z;7;253.82;737.58;2.63;1.75;;56.30;54.54;34.72;0.39;1032.50;42.90;18.20;51.00;0.20;
2022-03-26T10:43:00Z;7;251.17;733.82;2.77;1.75;;56.30;55.54;34.72;0.39;1032.50;41.10;18.20;100.00;0.50;
2022-03-26T10:44:00Z;7;249.80;739.38;2.63;2.90;;54.91;54.54;34.72;0.39;1032.40;41.90;18.20;28.00;0.20;
2022-03-26T10:45:00Z;7;249.84;737.58;2.84;2.90;;54.93;49.55;31.46;0.39;1032.50;40.50;18.20;79.00;0.50;
2022-03-26T10:46:00Z;7;248.47;743.14;2.84;2.32;;54.91;56.54;35.54;0.39;1032.40;40.70;18.20;138.00;0.40;
2022-03-26T10:47:00Z;7;249.80;746.89;2.43;2.90;;53.54;54.54;35.54;0.39;1032.40;41.80;18.20;86.00;0.20;
2022-03-26T10:48:00Z;7;249.84;739.45;2.50;3.47;;49.45;55.54;35.54;0.39;1032.50;41.00;18.20;92.00;0.40;
2022-03-26T10:49:00Z;7;245.82;733.75;2.77;3.47;;46.68;55.54;33.91;0.39;1032.40;41.10;18.20;66.00;0.30;
2022-03-26T10:50:00Z;7;240.52;735.63;2.70;2.90;;43.94;52.55;33.91;0.39;1032.40;42.40;18.20;80.00;0.50;
2022-03-26T10:51:00Z;7;233.93;735.70;2.70;1.75;;43.96;56.54;33.91;0.39;1032.50;40.60;18.20;106.00;0.60;
2022-03-26T10:52:00Z;7;237.82;741.19;2.90;1.18;;45.29;49.55;31.46;0.20;1032.30;41.00;18.20;107.00;0.60;
2022-03-26T10:53:00Z;7;242.17;743.65;2.77;1.74;;45.44;52.55;33.09;0.20;1032.40;42.30;18.00;88.00;0.40;
2022-03-26T10:54:00Z;7;239.52;739.89;2.77;1.74;;45.44;56.54;35.54;0.20;1032.40;42.80;18.00;36.00;0.10;
2022-03-26T10:55:00Z;7;232.56;745.01;2.90;1.18;;43.94;51.55;33.09;0.39;1032.40;41.70;18.20;89.00;0.40;
2022-03-26T10:56:00Z;7;224.65;745.09;2.97;2.90;;39.85;52.55;34.72;0.39;1032.50;41.90;18.20;67.00;0.30;
2022-03-26T10:57:00Z;7;219.30;733.75;2.77;2.90;;38.46;52.55;33.91;0.39;1032.40;41.60;18.20;85.00;0.40;
2022-03-26T10:58:00Z;7;215.02;738.88;2.77;2.90;;38.33;54.54;35.54;0.39;1032.40;42.20;18.40;43.00;0.10;
2022-03-26T10:59:00Z;7;213.69;735.13;2.90;4.05;;38.33;48.56;31.46;0.39;1032.40;40.60;18.40;101.00;0.50;
2022-03-26T11:00:00Z;7;215.02;740.75;2.90;4.62;;34.22;45.56;30.65;0.39;1032.40;40.20;18.40;110.00;0.80;
2022-03-26T11:01:00Z;7;227.26;745.01;2.16;5.19;;31.60;49.55;32.28;0.39;1032.40;40.50;18.20;110.00;0.80;
2022-03-26T11:02:00Z;7;246.15;739.89;1.55;6.33;;33.09;47.56;29.83;0.39;1032.40;42.30;18.00;75.00;0.20;
2022-03-26T11:03:00Z;7;246.15;739.89;1.49;5.18;;35.84;54.54;34.72;0.39;1032.40;40.90;18.00;107.00;0.60;
2022-03-26T11:04:00Z;7;239.52;753.04;1.55;4.61;;33.09;49.55;33.09;0.39;1032.40;40.90;18.00;113.00;0.50;
2022-03-26T11:05:00Z;7;231.56;741.77;1.42;4.61;;31.72;55.54;34.72;0.39;1032.40;41.00;18.00;115.00;0.60;
2022-03-26T11:06:00Z;7;223.55;737.94;1.28;2.89;;33.08;48.56;30.65;0.39;1032.30;41.80;18.00;68.00;0.30;
2022-03-26T11:07:00Z;7;222.22;741.70;1.22;2.32;;33.08;48.56;31.46;0.39;1032.30;41.30;18.00;111.00;0.60;
2022-03-26T11:08:00Z;7;215.59;741.70;1.15;1.74;;31.70;52.55;34.72;0.39;1032.30;42.20;18.00;72.00;0.30;
2022-03-26T11:09:00Z;7;203.65;741.70;1.15;2.32;;31.70;52.55;34.72;0.39;1032.30;41.90;18.00;104.00;0.50;
2022-03-26T11:10:00Z;7;195.69;741.70;1.08;2.32;;27.59;51.55;33.91;0.39;1032.30;41.80;18.00;84.00;0.40;
2022-03-26T11:11:00Z;7;192.75;741.19;0.95;1.75;;27.47;50.55;30.65;0.20;1032.30;42.20;18.20;64.00;0.30;
2022-03-26T11:12:00Z;7;188.77;746.82;0.95;1.75;;27.47;50.55;32.28;0.20;1032.30;41.40;18.20;65.00;0.20;
2022-03-26T11:13:00Z;7;180.82;737.44;0.88;4.04;;26.10;53.54;34.72;0.20;1032.30;41.20;18.20;108.00;0.50;
2022-03-26T11:14:00Z;7;177.92;731.37;0.74;3.48;;26.00;49.55;33.09;0.20;1032.40;42.20;18.40;64.00;0.30;
2022-03-26T11:15:00Z;7;179.25;738.88;0.54;4.05;;24.63;51.55;33.09;0.20;1032.40;41.90;18.40;67.00;0.20;
2022-03-26T11:16:00Z;7;177.74;736.68;0.40;5.20;;24.55;49.55;33.09;0.20;1032.30;40.70;18.50;99.00;0.50;
2022-03-26T11:17:00Z;7;177.74;734.80;0.61;6.91;;23.18;51.55;33.09;0.20;1032.30;40.20;18.50;100.00;0.50;
2022-03-26T11:18:00Z;7;183.18;735.05;0.20;6.91;;23.24;52.55;32.28;0.20;1032.30;40.30;18.40;109.00;0.50;
2022-03-26T11:19:00Z;7;185.83;729.43;0.07;4.05;;24.61;47.56;31.46;0.20;1032.30;41.10;18.40;99.00;0.60;
2022-03-26T11:20:00Z;7;186.12;743.06;0.27;3.47;;23.36;47.56;29.83;0.20;1032.30;41.90;18.20;91.00;0.40;
2022-03-26T11:21:00Z;7;186.12;746.82;0.41;5.19;;23.36;46.56;30.65;0.20;1032.30;41.50;18.20;113.00;0.50;
2022-03-26T11:22:00Z;7;184.79;729.93;0.41;4.62;;24.73;50.55;32.28;0.20;1032.30;41.80;18.20;86.00;0.30;
2022-03-26T11:23:00Z;7;195.06;733.11;0.47;3.48;;21.85;50.55;32.28;0.20;1032.20;41.30;18.40;76.00;0.30;
2022-03-26T11:24:00Z;7;200.21;736.60;0.61;3.48;;20.43;48.56;30.65;0.20;1032.20;40.50;18.50;110.00;0.60;
2022-03-26T11:25:00Z;7;193.63;734.80;0.81;4.63;;19.07;45.56;29.02;0.20;1032.30;40.00;18.50;94.00;0.40;
2022-03-26T11:26:00Z;7;194.96;734.80;1.55;5.20;;20.44;44.57;29.83;0.20;1032.30;40.20;18.50;56.00;0.20;
2022-03-26T11:27:00Z;7;185.40;738.04;1.48;4.63;;18.96;46.56;29.02;0.20;1032.30;41.10;18.70;52.00;0.20;
2022-03-26T11:28:00Z;7;177.18;743.15;1.41;3.49;;17.48;47.56;29.83;0.20;1032.30;39.20;18.90;84.00;0.30;
2022-03-26T11:29:00Z;7;166.46;744.77;1.55;1.78;;17.42;48.56;32.28;0.20;1032.30;39.70;19.00;30.00;0.30;
2022-03-26T11:30:00Z;7;160.90;733.04;1.62;0.65;;14.58;44.57;29.83;0.20;1032.30;38.40;19.20;111.00;0.70;
2022-03-26T11:31:00Z;7;164.87;734.91;1.88;2.93;;13.21;43.57;29.83;0.20;1032.30;38.40;19.20;84.00;0.50;
2022-03-26T11:32:00Z;7;167.74;739.09;1.95;4.07;;17.41;43.57;28.21;0.20;1032.20;39.20;19.00;89.00;0.30;
2022-03-26T11:33:00Z;7;169.10;741.03;1.95;5.78;;17.42;38.58;25.76;0.20;1032.30;38.00;19.00;102.00;0.50;
2022-03-26T11:34:00Z;7;171.75;739.16;1.95;6.35;;18.79;47.56;29.02;0.20;1032.30;38.10;19.00;73.00;0.30;
2022-03-26T11:35:00Z;7;163.86;742.97;2.09;6.35;;17.44;48.56;29.02;0.20;1032.40;38.00;19.00;91.00;0.40;
2022-03-26T11:36:00Z;7;155.58;746.06;2.29;5.79;;17.30;38.58;26.58;0.20;1032.20;38.40;19.20;81.00;0.40;
2022-03-26T11:37:00Z;7;155.62;744.26;2.49;6.36;;17.31;44.57;29.83;0.20;1032.30;37.80;19.20;87.00;0.40;
2022-03-26T11:38:00Z;7;156.94;738.65;2.56;5.22;;18.68;32.60;24.95;0.20;1032.30;38.70;19.20;79.00;0.30;
2022-03-26T11:39:00Z;7;155.66;734.98;2.49;3.50;;17.33;36.59;25.76;0.20;1032.40;38.80;19.20;31.00;0.20;
2022-03-26T11:40:00Z;7;153.99;743.68;2.08;2.37;;14.45;39.58;26.58;0.20;1032.20;38.50;19.40;40.00;0.10;
2022-03-26T11:41:00Z;7;153.86;732.22;1.88;4.09;;13.04;36.59;26.58;0.20;1032.20;37.50;19.50;17.00;0.20;
2022-03-26T11:42:00Z;7;149.64;735.45;2.22;6.37;;10.20;38.58;24.95;0.39;1032.20;37.10;19.70;61.00;0.30;
2022-03-26T11:43:00Z;7;147.00;737.32;2.35;5.80;;10.20;38.58;26.58;0.39;1032.20;37.10;19.70;74.00;0.30;
2022-03-26T11:44:00Z;7;145.65;729.78;2.35;5.80;;10.18;34.59;24.95;0.39;1032.10;36.80;19.70;54.00;0.30;
2022-03-26T11:45:00Z;7;144.55;739.55;2.96;5.80;;10.28;34.59;24.95;0.39;1032.00;36.50;19.50;43.00;0.50;
2022-03-26T11:46:00Z;7;145.91;739.62;3.36;7.51;;10.29;38.58;26.58;0.39;1032.10;37.30;19.50;20.00;0.30;
2022-03-26T11:47:00Z;7;147.32;730.46;3.43;6.94;;10.33;32.60;23.32;0.39;1032.00;37.50;19.40;29.00;0.30;
2022-03-26T11:48:00Z;7;147.36;734.27;3.09;4.65;;11.71;32.60;24.13;0.39;1032.10;37.40;19.40;64.00;0.20;
2022-03-26T11:49:00Z;7;145.91;735.88;2.55;3.52;;11.66;31.60;22.50;0.39;1032.10;38.50;19.50;77.00;0.30;
2022-03-26T11:50:00Z;7;147.26;741.56;2.15;4.66;;8.94;36.59;24.95;0.39;1032.20;37.20;19.50;83.00;0.30;
2022-03-26T11:51:00Z;7;149.60;740.98;2.35;5.23;;7.46;34.59;25.76;0.39;1032.10;36.60;19.70;86.00;0.40;
2022-03-26T11:52:00Z;7;152.24;739.11;2.89;5.23;;8.82;35.59;25.76;0.39;1032.10;36.30;19.70;55.00;0.30;
2022-03-26T11:53:00Z;7;149.60;746.58;3.09;4.66;;10.18;48.56;31.46;0.39;1032.10;36.50;19.70;18.00;0.10;
2022-03-26T11:54:00Z;7;146.84;744.46;3.16;4.10;;11.49;35.59;24.13;0.39;1032.10;36.10;19.80;64.00;0.40;
2022-03-26T11:55:00Z;7;145.52;737.00;3.42;4.67;;12.86;33.59;24.13;0.39;1032.10;35.60;19.80;106.00;0.60;
2022-03-26T11:56:00Z;7;149.47;738.86;3.42;4.67;;15.58;37.58;27.39;0.39;1032.10;35.60;19.80;103.00;0.60;
2022-03-26T11:57:00Z;7;153.56;746.58;3.49;4.66;;18.37;38.58;25.76;0.39;1032.10;36.70;19.70;82.00;0.40;
2022-03-26T11:58:00Z;7;152.28;746.65;3.63;4.09;;18.38;40.58;26.58;0.39;1032.20;36.10;19.70;16.00;0.30;
2022-03-26T11:59:00Z;7;148.28;742.85;3.69;5.80;;15.64;47.56;31.46;0.39;1032.10;36.40;19.70;316.00;0.50;
2022-03-26T12:00:00Z;7;163.97;740.73;3.36;5.80;;15.58;225.13;160.15;0.39;1032.10;37.20;19.80;317.00;0.40;
2022-03-26T12:01:00Z;7;365.64;744.46;3.22;4.10;;15.58;54.54;33.91;1.37;1032.10;36.40;19.80;89.00;0.50;
2022-03-26T12:02:00Z;7;463.18;750.06;3.22;4.67;;12.86;37.58;26.58;1.76;1032.10;36.10;19.80;97.00;0.30;
2022-03-26T12:03:00Z;7;400.74;743.88;3.29;6.38;;10.01;41.57;27.39;1.57;1032.00;36.80;20.00;33.00;0.10;
2022-03-26T12:04:00Z;7;345.47;736.49;3.22;6.95;;5.94;36.59;26.58;1.57;1032.10;35.00;20.00;101.00;0.40;
2022-03-26T12:05:00Z;7;296.74;740.22;3.42;6.95;;3.21;36.59;25.76;1.18;1032.10;36.40;20.00;81.00;0.30;
2022-03-26T12:06:00Z;7;258.20;750.90;3.55;5.25;;5.83;40.58;27.39;0.98;1032.10;35.40;20.20;100.00;0.40;
2022-03-26T12:07:00Z;7;233.19;745.31;3.55;4.11;;5.83;38.58;26.58;0.78;1032.10;35.90;20.20;51.00;0.20;
2022-03-26T12:08:00Z;7;209.50;739.72;3.62;4.11;;7.20;46.56;29.02;0.59;1032.10;36.30;20.20;308.00;0.30;
2022-03-26T12:09:00Z;7;189.57;743.12;3.75;4.68;;7.13;70.50;44.50;0.59;1032.00;35.30;20.30;90.00;0.50;
2022-03-26T12:10:00Z;7;201.41;754.29;3.75;4.11;;8.49;45.56;29.02;0.59;1032.00;35.60;20.30;81.00;0.30;
2022-03-26T12:11:00Z;7;205.40;756.23;3.89;4.11;;5.78;42.57;29.02;0.59;1032.10;35.70;20.30;47.00;0.40;
2022-03-26T12:12:00Z;7;201.45;739.46;4.36;4.11;;3.06;41.57;27.39;0.59;1032.10;36.30;20.30;87.00;0.50;
2022-03-26T12:13:00Z;7;194.98;743.37;4.56;5.25;;3.10;36.59;25.76;0.59;1032.00;36.10;20.20;59.00;0.60;
2022-03-26T12:14:00Z;7;182.10;743.88;4.70;5.81;;5.92;46.56;30.65;0.59;1032.00;36.70;20.00;84.00;0.30;
2022-03-26T12:15:00Z;7;170.25;743.88;4.16;4.67;;5.92;47.56;29.02;0.59;1032.00;35.40;20.00;107.00;0.60;
2022-03-26T12:16:00Z;7;175.79;738.79;4.43;4.10;;8.75;48.56;30.65;0.39;1032.00;35.60;19.80;54.00;0.30;
2022-03-26T12:17:00Z;7;179.47;745.74;4.76;2.96;;8.65;46.56;30.65;0.39;1032.00;37.20;20.00;15.00;0.10;
2022-03-26T12:18:00Z;7;172.60;745.23;4.63;1.83;;4.46;46.56;29.83;0.39;1032.00;36.50;20.20;92.00;0.40;
2022-03-26T12:19:00Z;7;172.84;758.72;4.83;1.83;;;42.57;29.02;0.39;1031.90;34.80;20.00;104.00;1.00;
2022-03-26T12:20:00Z;7;179.75;751.85;5.44;4.10;;;48.56;31.46;0.20;1032.00;36.10;19.80;101.00;0.50;
2022-03-26T12:21:00Z;7;175.75;749.91;5.44;4.10;;4.65;41.57;28.21;0.20;1031.90;35.00;19.80;103.00;0.50;
2022-03-26T12:22:00Z;7;158.66;751.85;5.37;3.53;;7.39;45.56;29.02;0.20;1032.00;36.80;19.80;72.00;0.20;
2022-03-26T12:23:00Z;7;145.48;748.12;5.10;2.96;;10.12;41.57;28.21;0.20;1032.00;35.90;19.80;60.00;0.30;
2022-03-26T12:24:00Z;7;130.70;745.67;4.96;3.53;;9.99;50.55;31.46;0.20;1031.90;35.50;20.00;68.00;0.40;
2022-03-26T12:25:00Z;7;127.82;750.75;5.36;3.54;;9.89;46.56;29.83;0.20;1031.90;34.70;20.20;112.00;0.80;
2022-03-26T12:26:00Z;7;136.00;756.93;5.77;2.96;;8.65;49.55;32.28;0.20;1032.00;34.90;20.00;100.00;0.50;
2022-03-26T12:27:00Z;7;145.44;761.10;5.71;2.96;;8.74;49.55;32.28;0.20;1031.90;36.20;19.80;31.00;0.20;
2022-03-26T12:28:00Z;7;138.64;755.06;5.37;3.53;;8.65;46.56;31.46;0.20;1032.00;34.60;20.00;109.00;0.50;
2022-03-26T12:29:00Z;7;145.18;749.40;5.43;3.53;;8.63;40.58;27.39;0.20;1031.90;34.80;20.00;91.00;0.40;
2022-03-26T12:30:00Z;7;149.14;756.86;5.43;3.53;;9.99;44.57;29.02;0.20;1031.90;34.20;20.00;98.00;0.40;
2022-03-26T12:31:00Z;7;145.18;758.72;5.64;4.67;;8.63;49.55;30.65;0.20;1031.90;34.00;20.00;99.00;0.50;
2022-03-26T12:32:00Z;7;143.87;751.26;5.77;4.67;;8.63;48.56;30.65;0.20;1031.90;33.90;20.00;115.00;0.60;
2022-03-26T12:33:00Z;7;143.90;755.06;5.77;4.67;;10.01;48.56;31.46;0.20;1032.00;34.20;20.00;97.00;0.40;
2022-03-26T12:34:00Z;7;138.60;751.26;5.77;4.10;;11.36;52.55;32.28;0.20;1031.90;34.70;20.00;84.00;0.20;
2022-03-26T12:35:00Z;7;131.77;752.61;5.63;2.97;;11.25;46.56;30.65;0.20;1031.90;34.80;20.20;64.00;0.20;
2022-03-26T12:36:00Z;7;127.66;757.87;5.43;3.54;;11.18;45.56;31.46;0.20;1031.80;34.20;20.30;89.00;0.30;
2022-03-26T12:41:00Z;7;131.73;750.68;6.03;1.27;;9.87;46.56;29.83;0.20;1031.80;34.90;20.20;103.00;0.60;
2022-03-26T12:42:00Z;7;131.77;748.89;6.24;0.70;;9.89;49.55;32.28;0.20;1031.90;34.60;20.20;109.00;0.60;
2022-03-26T12:43:00Z;7;138.56;747.46;6.37;0.12;;12.70;43.57;29.02;0.20;1031.80;35.40;20.00;87.00;0.30;
2022-03-26T12:44:00Z;7;143.61;750.75;6.37;0.70;;11.25;48.56;29.83;0.20;1031.90;36.10;20.20;47.00;0.30;
2022-03-26T12:45:00Z;7;138.35;748.89;6.24;0.70;;9.89;46.56;29.83;0.20;1031.90;34.90;20.20;47.00;0.40;
2022-03-26T12:46:00Z;7;131.73;741.36;6.30;1.84;;9.87;47.56;30.65;0.20;1031.80;35.40;20.20;107.00;0.70;
2022-03-26T12:47:00Z;7;138.82;751.70;6.44;2.96;;11.45;48.56;30.65;0.20;1031.80;35.40;19.80;117.00;1.10;
2022-03-26T12:48:00Z;7;157.40;753.83;6.58;3.53;;12.87;48.56;30.65;0.20;1031.80;36.40;19.70;111.00;0.70;
2022-03-26T12:49:00Z;7;157.67;756.21;6.59;4.09;;8.88;47.56;31.46;0.20;1031.80;36.60;19.50;100.00;0.70;
2022-03-26T12:50:00Z;7;151.07;756.21;6.52;5.80;;10.24;49.55;32.28;0.20;1031.80;37.60;19.50;102.00;0.60;
2022-03-26T12:51:00Z;7;141.93;750.79;6.39;7.51;;10.28;50.55;32.28;0.20;1031.70;37.00;19.40;114.00;1.00;
2022-03-26T12:52:00Z;7;136.69;763.94;6.59;8.08;;8.93;49.55;32.28;0.20;1031.80;38.10;19.40;80.00;0.40;
2022-03-26T12:53:00Z;7;128.74;760.13;6.65;8.65;;10.28;48.56;31.46;0.20;1031.70;39.20;19.40;27.00;0.30;
2022-03-26T12:54:00Z;7;114.10;748.67;6.38;7.51;;10.23;48.56;31.46;0.20;1031.70;37.50;19.50;111.00;0.40;
2022-03-26T12:55:00Z;7;104.64;744.42;6.45;6.37;2.45;7.40;50.55;32.28;0.20;1031.70;37.80;19.70;104.00;0.30;
2022-03-26T12:56:00Z;7;105.87;749.84;6.58;5.24;2.43;6.00;42.57;28.21;0.20;1031.80;37.50;19.80;96.00;0.30;
2022-03-26T12:57:00Z;7;109.83;751.70;6.58;4.10;4.12;7.36;52.55;32.28;0.20;1031.80;37.30;19.80;101.00;0.50;
2022-03-26T12:58:00Z;7;112.43;749.77;6.71;4.67;4.11;8.71;51.55;32.28;0.20;1031.70;36.60;19.80;81.00;0.40;
2022-03-26T12:59:00Z;7;117.70;742.30;6.91;4.67;4.11;8.71;51.55;33.09;0.20;1031.70;37.30;19.80;97.00;0.40;
2022-03-26T13:00:00Z;7;121.69;751.70;6.98;4.10;5.81;8.72;48.56;31.46;0.20;1031.80;37.60;19.80;109.00;0.70;
2022-03-26T13:01:00Z;7;141.42;759.09;7.05;4.10;5.80;11.43;50.55;32.28;0.20;1031.70;37.50;19.80;111.00;0.60;
2022-03-26T13:02:00Z;7;153.45;746.36;7.05;3.53;5.84;14.23;47.56;30.65;0.20;1031.80;37.70;19.70;116.00;0.70;
2022-03-26T13:03:00Z;7;149.49;742.63;7.12;2.96;7.53;14.23;43.57;29.02;0.20;1031.80;37.60;19.70;118.00;1.10;
2022-03-26T13:04:00Z;7;149.85;758.26;7.26;3.52;5.92;15.74;45.56;29.02;0.20;1031.70;38.40;19.40;105.00;0.70;
2022-03-26T13:05:00Z;7;149.85;756.39;7.33;4.66;5.92;17.11;47.56;32.28;0.20;1031.70;38.70;19.40;115.00;0.60;
2022-03-26T13:06:00Z;7;146.15;756.91;7.26;5.22;5.98;13.12;46.56;30.65;0.20;1031.70;39.30;19.20;79.00;0.40;
2022-03-26T13:07:00Z;7;139.29;752.66;7.19;4.09;5.92;10.28;51.55;32.28;0.20;1031.70;38.60;19.40;102.00;0.70;
2022-03-26T13:08:00Z;7;134.01;743.32;7.26;5.23;5.92;8.92;46.56;29.83;0.20;1031.70;39.30;19.40;92.00;0.40;
2022-03-26T13:09:00Z;7;129.93;750.53;7.19;5.80;9.27;10.23;50.55;32.28;0.20;1031.70;38.40;19.50;110.00;0.80;
2022-03-26T13:10:00Z;7;129.93;754.27;7.19;5.80;9.27;10.23;46.56;29.02;0.20;1031.70;39.00;19.50;88.00;0.30;
2022-03-26T13:11:00Z;7;128.40;742.63;7.19;5.80;12.60;11.50;49.55;31.46;0.20;1031.80;38.10;19.70;105.00;0.60;
2022-03-26T13:12:00Z;7;120.49;748.23;7.19;6.37;12.60;11.50;47.56;29.83;0.20;1031.80;38.40;19.70;100.00;0.60;
2022-03-26T13:13:00Z;7;123.09;748.16;7.39;5.80;12.59;14.21;48.56;29.83;0.20;1031.70;37.20;19.70;114.00;0.90;
2022-03-26T13:14:00Z;7;123.34;748.67;7.66;5.23;10.96;15.69;41.57;29.02;0.20;1031.70;37.50;19.50;122.00;0.70;
2022-03-26T13:15:00Z;7;123.46;748.92;7.73;5.23;9.30;17.11;47.56;29.83;0.20;1031.70;37.80;19.40;105.00;0.70;
2022-03-26T13:16:00Z;7;123.46;743.32;7.73;5.80;7.61;19.84;44.57;29.83;0.20;1031.70;38.70;19.40;98.00;0.60;
2022-03-26T13:17:00Z;7;123.46;756.39;7.73;5.80;7.61;21.20;47.56;29.83;0.20;1031.70;38.00;19.40;103.00;0.60;
2022-03-26T13:18:00Z;7;126.10;752.66;7.73;6.37;7.61;21.20;41.57;27.39;0.20;1031.70;37.90;19.40;116.00;0.50;
2022-03-26T13:19:00Z;7;130.06;743.32;7.73;5.80;7.61;19.84;45.56;29.83;0.20;1031.70;38.10;19.40;105.00;0.50;
2022-03-26T13:20:00Z;7;128.74;743.32;7.66;4.66;7.61;19.84;40.58;29.02;0.20;1031.70;37.60;19.40;106.00;0.60;
2022-03-26T13:21:00Z;7;131.25;744.93;7.66;4.09;9.27;19.78;47.56;29.83;0.20;1031.70;37.90;19.50;111.00;0.50;
2022-03-26T13:22:00Z;7;132.57;746.80;7.73;3.52;9.27;21.14;46.56;31.46;0.20;1031.70;37.70;19.50;94.00;0.70;
2022-03-26T13:23:00Z;7;133.85;746.73;7.79;4.66;9.26;19.76;46.56;29.02;0.20;1031.60;37.30;19.50;119.00;0.70;
2022-03-26T13:24:00Z;7;136.65;743.32;7.86;4.66;9.30;22.57;46.56;29.83;0.20;1031.70;37.80;19.40;98.00;0.50;
2022-03-26T13:25:00Z;7;132.70;745.19;7.80;5.23;10.99;23.93;43.57;28.21;0.20;1031.70;38.60;19.40;77.00;0.40;
2022-03-26T13:26:00Z;7;127.29;746.80;7.79;4.09;12.65;25.24;46.56;29.02;0.20;1031.70;37.30;19.50;109.00;0.50;
2022-03-26T13:27:00Z;7;119.38;735.60;7.79;4.09;10.96;23.87;49.55;32.28;0.20;1031.70;38.30;19.50;92.00;0.30;
2022-03-26T13:28:00Z;7;114.10;739.33;7.73;4.09;10.96;22.51;46.56;29.83;0.20;1031.70;38.00;19.50;82.00;0.40;
2022-03-26T13:29:00Z;7;113.87;750.02;7.65;3.53;12.59;22.39;48.56;29.83;0.39;1031.70;37.40;19.70;75.00;0.40;
2022-03-26T13:30:00Z;7;115.15;748.08;7.72;4.10;14.27;22.38;47.56;31.46;0.39;1031.60;39.10;19.70;81.00;0.30;
2022-03-26T13:31:00Z;7;117.82;753.75;7.52;4.67;14.28;21.03;47.56;31.46;0.39;1031.70;37.50;19.70;82.00;0.50;
2022-03-26T13:32:00Z;7;129.56;749.77;7.52;3.53;12.55;22.34;45.56;29.02;0.20;1031.70;37.70;19.80;97.00;0.40;
2022-03-26T13:33:00Z;7;137.43;744.10;7.52;2.39;12.54;25.05;51.55;33.09;0.20;1031.60;37.60;19.80;91.00;0.70;
